observation_id,case_id,system_id,replicate,evaluator_id,metric_id,metric_version,score_status,value,numerator,denominator
deepseek-reviewed-temperature-series-2,temperature-series,deepseek-reviewed,2,demo-consistency,consistency.residual_count,1,ok,0,,
deepseek-reviewed-route-planner-1,route-planner,deepseek-reviewed,1,demo-oracle,oracle.satisfied,1,ok,true,,
deepseek-reviewed-route-planner-1,route-planner,deepseek-reviewed,1,demo-oracle,coverage.statement,1,ok,0.64,,
deepseek-reviewed-route-planner-1,route-planner,deepseek-reviewed,1,demo-oracle,tests.count,1,ok,6,,
deepseek-reviewed-route-planner-1,route-planner,deepseek-reviewed,1,demo-consistency,consistency.satisfied,1,ok,false,,
deepseek-reviewed-route-planner-1,route-planner,deepseek-reviewed,1,demo-consistency,consistency.residual_count,1,ok,1,,
deepseek-reviewed-route-planner-2,route-planner,deepseek-reviewed,2,demo-oracle,oracle.satisfied,1,ok,false,,
deepseek-reviewed-route-planner-2,route-planner,deepseek-reviewed,2,demo-oracle,coverage.statement,1,not_applicable,,,
deepseek-reviewed-route-planner-2,route-planner,deepseek-reviewed,2,demo-oracle,tests.count,1,ok,13,,
deepseek-reviewed-route-planner-2,route-planner,deepseek-reviewed,2,demo-consistency,consistency.satisfied,1,ok,true,,
deepseek-reviewed-route-planner-2,route-planner,deepseek-reviewed,2,demo-consistency,consistency.residual_count,1,ok,0,,
deepseek-reviewed-reservation-ledger-1,reservation-ledger,deepseek-reviewed,1,demo-oracle,oracle.satisfied,1,ok,true,,
deepseek-reviewed-reservation-ledger-1,reservation-ledger,deepseek-reviewed,1,demo-oracle,coverage.statement,1,ok,0.56,,
deepseek-reviewed-reservation-ledger-1,reservation-ledger,deepseek-reviewed,1,demo-oracle,tests.count,1,ok,20,,
deepseek-reviewed-reservation-ledger-1,reservation-ledger,deepseek-reviewed,1,demo-consistency,consistency.satisfied,1,ok,true,,
deepseek-reviewed-reservation-ledger-1,reservation-ledger,deepseek-reviewed,1,demo-consistency,consistency.residual_count,1,ok,0,,
deepseek-reviewed-reservation-ledger-2,reservation-ledger,deepseek-reviewed,2,demo-oracle,oracle.satisfied,1,ok,false,,
deepseek-reviewed-reservation-ledger-2,reservation-ledger,deepseek-reviewed,2,demo-oracle,coverage.statement,1,ok,0.93,,
deepseek-reviewed-reservation-ledger-2,reservation-ledger,deepseek-reviewed,2,demo-oracle,tests.count,1,ok,12,,
deepseek-reviewed-reservation-ledger-2,reservation-ledger,deepseek-reviewed,2,demo-consistency,consistency.satisfied,1,ok,false,,
deepseek-reviewed-reservation-ledger-2,reservation-ledger,deepseek-reviewed,2,demo-consistency,consistency.residual_count,1,ok,4,,
deepseek-reviewed-discount-policy-1,discount-policy,deepseek-reviewed,1,demo-oracle,oracle.satisfied,1,ok,true,,
deepseek-reviewed-discount-policy-1,discount-policy,deepseek-reviewed,1,demo-oracle,coverage.statement,1,ok,0.89,,
deepseek-reviewed-discount-policy-1,discount-policy,deepseek-reviewed,1,demo-oracle,tests.count,1,ok,19,,
deepseek-reviewed-discount-policy-1,discount-policy,deepseek-reviewed,1,demo-consistency,consistency.satisfied,1,ok,true,,
deepseek-reviewed-discount-policy-1,discount-policy,deepseek-reviewed,1,demo-consistency,consistency.residual_count,1,ok,0,,
deepseek-reviewed-discount-policy-2,discount-policy,deepseek-reviewed,2,demo-oracle,oracle.satisfied,1,ok,false,,
deepseek-reviewed-discount-policy-2,discount-policy,deepseek-reviewed,2,demo-oracle,coverage.statement,1,ok,0.85,,
deepseek-reviewed-discount-policy-2,discount-policy,deepseek-reviewed,2,demo-oracle,tests.count,1,ok,11,,
deepseek-reviewed-discount-policy-2,discount-policy,deepseek-reviewed,2,demo-consistency,consistency.satisfied,1,ok,true,,
deepseek-reviewed-discount-policy-2,discount-policy,deepseek-reviewed,2,demo-consistency,consistency.residual_count,1,ok,0,,
mistral-direct-bounded-counter-1,bounded-counter,mistral-direct,1,demo-oracle,oracle.satisfied,1,ok,true,,
mistral-direct-bounded-counter-1,bounded-counter,mistral-direct,1,demo-oracle,coverage.statement,1,ok,0.81,,
mistral-direct-bounded-counter-1,bounded-counter,mistral-direct,1,demo-oracle,tests.count,1,ok,18,,
mistral-direct-bounded-counter-1,bounded-counter,mistral-direct,1,demo-consistency,consistency.satisfied,1,ok,false,,
mistral-direct-bounded-counter-1,bounded-counter,mistral-direct,1,demo-consistency,consistency.residual_count,1,ok,1,,
mistral-direct-bounded-counter-2,bounded-counter,mistral-direct,2,demo-oracle,oracle.satisfied,1,ok,false,,
mistral-direct-bounded-counter-2,bounded-counter,mistral-direct,2,demo-oracle,coverage.statement,1,ok,0.77,,
mistral-direct-bounded-counter-2,bounded-counter,mistral-direct,2,demo-oracle,tests.count,1,ok,10,,
mistral-direct-bounded-counter-2,bounded-counter,mistral-direct,2,demo-consistency,consistency.satisfied,1,ok,true,,
mistral-direct-bounded-counter-2,bounded-counter,mistral-direct,2,demo-consistency,consistency.residual_count,1,ok,0,,
mistral-direct-library-catalog-1,library-catalog,mistral-direct,1,demo-oracle,oracle.satisfied,1,ok,true,,
mistral-direct-library-catalog-1,library-catalog,mistral-direct,1,demo-oracle,coverage.statement,1,ok,0.73,,
mistral-direct-library-catalog-1,library-catalog,mistral-direct,1,demo-oracle,tests.count,1,ok,17,,
mistral-direct-library-catalog-1,library-catalog,mistral-direct,1,demo-consistency,consistency.satisfied,1,ok,true,,
mistral-direct-library-catalog-1,library-catalog,mistral-direct,1,demo-consistency,consistency.residual_count,1,ok,0,,
mistral-direct-library-catalog-2,library-catalog,mistral-direct,2,demo-oracle,oracle.satisfied,1,ok,false,,
mistral-direct-library-catalog-2,library-catalog,mistral-direct,2,demo-oracle,coverage.statement,1,ok,0.69,,
mistral-direct-library-catalog-2,library-catalog,mistral-direct,2,demo-oracle,tests.count,1,ok,9,,
mistral-direct-library-catalog-2,library-catalog,mistral-direct,2,demo-consistency,consistency.satisfied,1,ok,false,,
mistral-direct-library-catalog-2,library-catalog,mistral-direct,2,demo-consistency,consistency.residual_count,1,ok,4,,
mistral-direct-temperature-series-1,temperature-series,mistral-direct,1,demo-oracle,oracle.satisfied,1,ok,true,,
mistral-direct-temperature-series-1,temperature-series,mistral-direct,1,demo-oracle,coverage.statement,1,ok,0.65,,
mistral-direct-temperature-series-1,temperature-series,mistral-direct,1,demo-oracle,tests.count,1,ok,16,,
mistral-direct-temperature-series-1,temperature-series,mistral-direct,1,demo-consistency,consistency.satisfied,1,ok,true,,
mistral-direct-temperature-series-1,temperature-series,mistral-direct,1,demo-consistency,consistency.residual_count,1,ok,0,,
mistral-direct-temperature-series-2,temperature-series,mistral-direct,2,demo-oracle,oracle.satisfied,1,ok,false,,
mistral-direct-temperature-series-2,temperature-series,mistral-direct,2,demo-oracle,coverage.statement,1,ok,0.61,,
mistral-direct-temperature-series-2,temperature-series,mistral-direct,2,demo-oracle,tests.count,1,ok,8,,
mistral-direct-temperature-series-2,temperature-series,mistral-direct,2,demo-consistency,consistency.satisfied,1,ok,true,,
mistral-direct-temperature-series-2,temperature-series,mistral-direct,2,demo-consistency,consistency.residual_count,1,ok,0,,
mistral-direct-route-planner-1,route-planner,mistral-direct,1,demo-oracle,oracle.satisfied,1,ok,true,,
mistral-direct-route-planner-1,route-planner,mistral-direct,1,demo-oracle,coverage.statement,1,ok,0.57,,
mistral-direct-route-planner-1,route-planner,mistral-direct,1,demo-oracle,tests.count,1,ok,15,,
mistral-direct-route-planner-1,route-planner,mistral-direct,1,demo-consistency,consistency.satisfied,1,ok,false,,
mistral-direct-route-planner-1,route-planner,mistral-direct,1,demo-consistency,consistency.residual_count,1,ok,1,,
mistral-direct-route-planner-2,route-planner,mistral-direct,2,demo-oracle,oracle.satisfied,1,ok,false,,
mistral-direct-route-planner-2,route-planner,mistral-direct,2,demo-oracle,coverage.statement,1,not_applicable,,,
mistral-direct-route-planner-2,route-planner,mistral-direct,2,demo-oracle,tests.count,1,ok,7,,
mistral-direct-route-planner-2,route-planner,mistral-direct,2,demo-consistency,consistency.satisfied,1,ok,true,,
mistral-direct-route-planner-2,route-planner,mistral-direct,2,demo-consistency,consistency.residual_count,1,ok,0,,
mistral-direct-reservation-ledger-1,reservation-ledger,mistral-direct,1,demo-oracle,oracle.satisfied,1,ok,true,,
mistral-direct-reservation-ledger-1,reservation-ledger,mistral-direct,1,demo-oracle,coverage.statement,1,ok,0.9,,
mistral-direct-reservation-ledger-1,reservation-ledger,mistral-direct,1,demo-oracle,tests.count,1,ok,14,,
mistral-direct-reservation-ledger-1,reservation-ledger,mistral-direct,1,demo-consistency,consistency.satisfied,1,ok,true,,
mistral-direct-reservation-ledger-1,reservation-ledger,mistral-direct,1,demo-consistency,consistency.residual_count,1,ok,0,,
mistral-direct-reservation-ledger-2,reservation-ledger,mistral-direct,2,demo-oracle,oracle.satisfied,1,ok,false,,
mistral-direct-reservation-ledger-2,reservation-ledger,mistral-direct,2,demo-oracle,coverage.statement,1,ok,0.86,,
mistral-direct-reservation-ledger-2,reservation-ledger,mistral-direct,2,demo-oracle,tests.count,1,ok,6,,
mistral-direct-reservation-ledger-2,reservation-ledger,mistral-direct,2,demo-consistency,consistency.satisfied,1,ok,false,,
mistral-direct-reservation-ledger-2,reservation-ledger,mistral-direct,2,demo-consistency,consistency.residual_count,1,ok,4,,
mistral-direct-discount-policy-1,discount-policy,mistral-direct,1,demo-oracle,oracle.satisfied,1,ok,true,,
mistral-direct-discount-policy-1,discount-policy,mistral-direct,1,demo-oracle,coverage.statement,1,ok,0.82,,
mistral-direct-discount-policy-1,discount-policy,mistral-direct,1,demo-oracle,tests.count,1,ok,13,,
mistral-direct-discount-policy-1,discount-policy,mistral-direct,1,demo-consistency,consistency.satisfied,1,ok,true,,
mistral-direct-discount-policy-1,discount-policy,mistral-direct,1,demo-consistency,consistency.residual_count,1,ok,0,,
mistral-direct-discount-policy-2,discount-policy,mistral-direct,2,demo-oracle,oracle.satisfied,1,ok,false,,
mistral-direct-discount-policy-2,discount-policy,mistral-direct,2,demo-oracle,coverage.statement,1,ok,0.78,,
mistral-direct-discount-policy-2,discount-policy,mistral-direct,2,demo-oracle,tests.count,1,ok,20,,
mistral-direct-discount-policy-2,discount-policy,mistral-direct,2,demo-consistency,consistency.satisfied,1,ok,true,,
mistral-direct-discount-policy-2,discount-policy,mistral-direct,2,demo-consistency,consistency.residual_count,1,ok,0,,
mistral-reviewed-bounded-counter-1,bounded-counter,mistral-reviewed,1,demo-oracle,oracle.satisfied,1,ok,true,,
mistral-reviewed-bounded-counter-1,bounded-counter,mistral-reviewed,1,demo-oracle,coverage.statement,1,ok,0.74,,
mistral-reviewed-bounded-counter-1,bounded-counter,mistral-reviewed,1,demo-oracle,tests.count,1,ok,12,,
mistral-reviewed-bounded-counter-1,bounded-counter,mistral-reviewed,1,demo-consistency,consistency.satisfied,1,ok,false,,
mistral-reviewed-bounded-counter-1,bounded-counter,mistral-reviewed,1,demo-consistency,consistency.residual_count,1,ok,1,,
mistral-reviewed-bounded-counter-2,bounded-counter,mistral-reviewed,2,demo-oracle,oracle.satisfied,1,ok,true,,
mistral-reviewed-bounded-counter-2,bounded-counter,mistral-reviewed,2,demo-oracle,coverage.statement,1,ok,0.7,,
mistral-reviewed-bounded-counter-2,bounded-counter,mistral-reviewed,2,demo-oracle,tests.count,1,ok,19,,
mistral-reviewed-bounded-counter-2,bounded-counter,mistral-reviewed,2,demo-consistency,consistency.satisfied,1,ok,true,,
mistral-reviewed-bounded-counter-2,bounded-counter,mistral-reviewed,2,demo-consistency,consistency.residual_count,1,ok,0,,
mistral-reviewed-library-catalog-1,library-catalog,mistral-reviewed,1,demo-oracle,oracle.satisfied,1,ok,true,,
mistral-reviewed-library-catalog-1,library-catalog,mistral-reviewed,1,demo-oracle,coverage.statement,1,ok,0.66,,
mistral-reviewed-library-catalog-1,library-catalog,mistral-reviewed,1,demo-oracle,tests.count,1,ok,11,,
mistral-reviewed-library-catalog-1,library-catalog,mistral-reviewed,1,demo-consistency,consistency.satisfied,1,ok,true,,
mistral-reviewed-library-catalog-1,library-catalog,mistral-reviewed,1,demo-consistency,consistency.residual_count,1,ok,0,,
mistral-reviewed-library-catalog-2,library-catalog,mistral-reviewed,2,demo-oracle,oracle.satisfied,1,ok,true,,
mistral-reviewed-library-catalog-2,library-catalog,mistral-reviewed,2,demo-oracle,coverage.statement,1,ok,0.62,,
mistral-reviewed-library-catalog-2,library-catalog,mistral-reviewed,2,demo-oracle,tests.count,1,ok,18,,
mistral-reviewed-library-catalog-2,library-catalog,mistral-reviewed,2,demo-consistency,consistency.satisfied,1,ok,false,,
mistral-reviewed-library-catalog-2,library-catalog,mistral-reviewed,2,demo-consistency,consistency.residual_count,1,ok,4,,
mistral-reviewed-temperature-series-1,temperature-series,mistral-reviewed,1,demo-oracle,oracle.satisfied,1,ok,true,,
mistral-reviewed-temperature-series-1,temperature-series,mistral-reviewed,1,demo-oracle,coverage.statement,1,ok,0.58,,
mistral-reviewed-temperature-series-1,temperature-series,mistral-reviewed,1,demo-oracle,tests.count,1,ok,10,,
mistral-reviewed-temperature-series-1,temperature-series,mistral-reviewed,1,demo-consistency,consistency.satisfied,1,ok,true,,
mistral-reviewed-temperature-series-1,temperature-series,mistral-reviewed,1,demo-consistency,consistency.residual_count,1,ok,0,,
mistral-reviewed-temperature-series-2,temperature-series,mistral-reviewed,2,demo-oracle,oracle.satisfied,1,ok,false,,
mistral-reviewed-temperature-series-2,temperature-series,mistral-reviewed,2,demo-oracle,coverage.statement,1,ok,0.95,,
mistral-reviewed-temperature-series-2,temperature-series,mistral-reviewed,2,demo-oracle,tests.count,1,ok,17,,
mistral-reviewed-temperature-series-2,temperature-series,mistral-reviewed,2,demo-consistency,consistency.satisfied,1,ok,true,,
mistral-reviewed-temperature-series-2,temperature-series,mistral-reviewed,2,demo-consistency,consistency.residual_count,1,ok,0,,
mistral-reviewed-route-planner-1,route-planner,mistral-reviewed,1,demo-oracle,oracle.satisfied,1,ok,true,,
mistral-reviewed-route-planner-1,route-planner,mistral-reviewed,1,demo-oracle,coverage.statement,1,ok,0.91,,
mistral-reviewed-route-planner-1,route-planner,mistral-reviewed,1,demo-oracle,tests.count,1,ok,9,,
mistral-reviewed-route-planner-1,route-planner,mistral-reviewed,1,demo-consistency,consistency.satisfied,1,ok,false,,
mistral-reviewed-route-planner-1,route-planner,mistral-reviewed,1,demo-consistency,consistency.residual_count,1,ok,1,,
mistral-reviewed-route-planner-2,route-planner,mistral-reviewed,2,demo-oracle,oracle.satisfied,1,ok,false,,
mistral-reviewed-route-planner-2,route-planner,mistral-reviewed,2,demo-oracle,coverage.statement,1,not_applicable,,,
mistral-reviewed-route-planner-2,route-planner,mistral-reviewed,2,demo-oracle,tests.count,1,ok,16,,
mistral-reviewed-route-planner-2,route-planner,mistral-reviewed,2,demo-consistency,consistency.satisfied,1,ok,true,,
mistral-reviewed-route-planner-2,route-planner,mistral-reviewed,2,demo-consistency,consistency.residual_count,1,ok,0,,
mistral-reviewed-reservation-ledger-1,reservation-ledger,mistral-reviewed,1,demo-oracle,oracle.satisfied,1,ok,true,,
mistral-reviewed-reservation-ledger-1,reservation-ledger,mistral-reviewed,1,demo-oracle,coverage.statement,1,ok,0.83,,
mistral-reviewed-reservation-ledger-1,reservation-ledger,mistral-reviewed,1,demo-oracle,tests.count,1,ok,8,,
mistral-reviewed-reservation-ledger-1,reservation-ledger,mistral-reviewed,1,demo-consistency,consistency.satisfied,1,ok,true,,
mistral-reviewed-reservation-ledger-1,reservation-ledger,mistral-reviewed,1,demo-consistency,consistency.residual_count,1,ok,0,,
mistral-reviewed-reservation-ledger-2,reservation-ledger,mistral-reviewed,2,demo-oracle,oracle.satisfied,1,ok,false,,
mistral-reviewed-reservation-ledger-2,reservation-ledger,mistral-reviewed,2,demo-oracle,coverage.statement,1,ok,0.79,,
mistral-reviewed-reservation-ledger-2,reservation-ledger,mistral-reviewed,2,demo-oracle,tests.count,1,ok,15,,
mistral-reviewed-reservation-ledger-2,reservation-ledger,mistral-reviewed,2,demo-consistency,consistency.satisfied,1,ok,false,,
mistral-reviewed-reservation-ledger-2,reservation-ledger,mistral-reviewed,2,demo-consistency,consistency.residual_count,1,ok,4,,
mistral-reviewed-discount-policy-1,discount-policy,mistral-reviewed,1,demo-oracle,oracle.satisfied,1,ok,true,,
mistral-reviewed-discount-policy-1,discount-policy,mistral-reviewed,1,demo-oracle,coverage.statement,1,ok,0.75,,
mistral-reviewed-discount-policy-1,discount-policy,mistral-reviewed,1,demo-oracle,tests.count,1,ok,7,,
mistral-reviewed-discount-policy-1,discount-policy,mistral-reviewed,1,demo-consistency,consistency.satisfied,1,ok,true,,
mistral-reviewed-discount-policy-1,discount-policy,mistral-reviewed,1,demo-consistency,consistency.residual_count,1,ok,0,,
mistral-reviewed-discount-policy-2,discount-policy,mistral-reviewed,2,demo-oracle,oracle.satisfied,1,ok,false,,
mistral-reviewed-discount-policy-2,discount-policy,mistral-reviewed,2,demo-oracle,coverage.statement,1,ok,0.71,,
mistral-reviewed-discount-policy-2,discount-policy,mistral-reviewed,2,demo-oracle,tests.count,1,ok,14,,
mistral-reviewed-discount-policy-2,discount-policy,mistral-reviewed,2,demo-consistency,consistency.satisfied,1,ok,true,,
mistral-reviewed-discount-policy-2,discount-policy,mistral-reviewed,2,demo-consistency,consistency.residual_count,1,ok,0,,
qwen-direct-bounded-counter-1,bounded-counter,qwen-direct,1,demo-oracle,oracle.satisfied,1,ok,true,,
qwen-direct-bounded-counter-1,bounded-counter,qwen-direct,1,demo-oracle,coverage.statement,1,ok,0.67,,
qwen-direct-bounded-counter-1,bounded-counter,qwen-direct,1,demo-oracle,tests.count,1,ok,6,,
qwen-direct-bounded-counter-1,bounded-counter,qwen-direct,1,demo-consistency,consistency.satisfied,1,ok,false,,
qwen-direct-bounded-counter-1,bounded-counter,qwen-direct,1,demo-consistency,consistency.residual_count,1,ok,1,,
qwen-direct-bounded-counter-2,bounded-counter,qwen-direct,2,demo-oracle,oracle.satisfied,1,ok,true,,
qwen-direct-bounded-counter-2,bounded-counter,qwen-direct,2,demo-oracle,coverage.statement,1,ok,0.63,,
qwen-direct-bounded-counter-2,bounded-counter,qwen-direct,2,demo-oracle,tests.count,1,ok,13,,
qwen-direct-bounded-counter-2,bounded-counter,qwen-direct,2,demo-consistency,consistency.satisfied,1,ok,true,,
qwen-direct-bounded-counter-2,bounded-counter,qwen-direct,2,demo-consistency,consistency.residual_count,1,ok,0,,
qwen-direct-library-catalog-1,library-catalog,qwen-direct,1,demo-oracle,oracle.satisfied,1,ok,true,,
qwen-direct-library-catalog-1,library-catalog,qwen-direct,1,demo-oracle,coverage.statement,1,ok,0.59,,
qwen-direct-library-catalog-1,library-catalog,qwen-direct,1,demo-oracle,tests.count,1,ok,20,,
qwen-direct-library-catalog-1,library-catalog,qwen-direct,1,demo-consistency,consistency.satisfied,1,ok,true,,
qwen-direct-library-catalog-1,library-catalog,qwen-direct,1,demo-consistency,consistency.residual_count,1,ok,0,,
qwen-direct-library-catalog-2,library-catalog,qwen-direct,2,demo-oracle,oracle.satisfied,1,ok,false,,
qwen-direct-library-catalog-2,library-catalog,qwen-direct,2,demo-oracle,coverage.statement,1,ok,0.55,,
qwen-direct-library-catalog-2,library-catalog,qwen-direct,2,demo-oracle,tests.count,1,ok,12,,
qwen-direct-library-catalog-2,library-catalog,qwen-direct,2,demo-consistency,consistency.satisfied,1,ok,false,,
qwen-direct-library-catalog-2,library-catalog,qwen-direct,2,demo-consistency,consistency.residual_count,1,ok,4,,
qwen-direct-temperature-series-1,temperature-series,qwen-direct,1,demo-oracle,oracle.satisfied,1,ok,true,,
qwen-direct-temperature-series-1,temperature-series,qwen-direct,1,demo-oracle,coverage.statement,1,ok,0.92,,
qwen-direct-temperature-series-1,temperature-series,qwen-direct,1,demo-oracle,tests.count,1,ok,19,,
qwen-direct-temperature-series-1,temperature-series,qwen-direct,1,demo-consistency,consistency.satisfied,1,ok,true,,
qwen-direct-temperature-series-1,temperature-series,qwen-direct,1,demo-consistency,consistency.residual_count,1,ok,0,,
qwen-direct-temperature-series-2,temperature-series,qwen-direct,2,demo-oracle,oracle.satisfied,1,ok,false,,
qwen-direct-temperature-series-2,temperature-series,qwen-direct,2,demo-oracle,coverage.statement,1,ok,0.88,,
qwen-direct-temperature-series-2,temperature-series,qwen-direct,2,demo-oracle,tests.count,1,ok,11,,
qwen-direct-temperature-series-2,temperature-series,qwen-direct,2,demo-consistency,consistency.satisfied,1,ok,true,,
qwen-direct-temperature-series-2,temperature-series,qwen-direct,2,demo-consistency,consistency.residual_count,1,ok,0,,
qwen-direct-route-planner-1,route-planner,qwen-direct,1,demo-oracle,oracle.satisfied,1,ok,true,,
qwen-direct-route-planner-1,route-planner,qwen-direct,1,demo-oracle,coverage.statement,1,ok,0.84,,
qwen-direct-route-planner-1,route-planner,qwen-direct,1,demo-oracle,tests.count,1,ok,18,,
qwen-direct-route-planner-1,route-planner,qwen-direct,1,demo-consistency,consistency.satisfied,1,ok,false,,
qwen-direct-route-planner-1,route-planner,qwen-direct,1,demo-consistency,consistency.residual_count,1,ok,1,,
qwen-direct-route-planner-2,route-planner,qwen-direct,2,demo-oracle,oracle.satisfied,1,ok,false,,
qwen-direct-route-planner-2,route-planner,qwen-direct,2,demo-oracle,coverage.statement,1,not_applicable,,,
qwen-direct-route-planner-2,route-planner,qwen-direct,2,demo-oracle,tests.count,1,ok,10,,
qwen-direct-route-planner-2,route-planner,qwen-direct,2,demo-consistency,consistency.satisfied,1,ok,true,,
qwen-direct-route-planner-2,route-planner,qwen-direct,2,demo-consistency,consistency.residual_count,1,ok,0,,
qwen-direct-reservation-ledger-1,reservation-ledger,qwen-direct,1,demo-oracle,oracle.satisfied,1,ok,true,,
qwen-direct-reservation-ledger-1,reservation-ledger,qwen-direct,1,demo-oracle,coverage.statement,1,ok,0.76,,
qwen-direct-reservation-ledger-1,reservation-ledger,qwen-direct,1,demo-oracle,tests.count,1,ok,17,,
qwen-direct-reservation-ledger-1,reservation-ledger,qwen-direct,1,demo-consistency,consistency.satisfied,1,ok,true,,
qwen-direct-reservation-ledger-1,reservation-ledger,qwen-direct,1,demo-consistency,consistency.residual_count,1,ok,0,,
qwen-direct-reservation-ledger-2,reservation-ledger,qwen-direct,2,demo-oracle,oracle.satisfied,1,ok,false,,
qwen-direct-reservation-ledger-2,reservation-ledger,qwen-direct,2,demo-oracle,coverage.statement,1,ok,0.72,,
qwen-direct-reservation-ledger-2,reservation-ledger,qwen-direct,2,demo-oracle,tests.count,1,ok,9,,
qwen-direct-reservation-ledger-2,reservation-ledger,qwen-direct,2,demo-consistency,consistency.satisfied,1,ok,false,,
qwen-direct-reservation-ledger-2,reservation-ledger,qwen-direct,2,demo-consistency,consistency.residual_count,1,ok,4,,
qwen-direct-discount-policy-1,discount-policy,qwen-direct,1,demo-oracle,oracle.satisfied,1,ok,true,,
qwen-direct-discount-policy-1,discount-policy,qwen-direct,1,demo-oracle,coverage.statement,1,ok,0.68,,
qwen-direct-discount-policy-1,discount-policy,qwen-direct,1,demo-oracle,tests.count,1,ok,16,,
qwen-direct-discount-policy-1,discount-policy,qwen-direct,1,demo-consistency,consistency.satisfied,1,ok,true,,
qwen-direct-discount-policy-1,discount-policy,qwen-direct,1,demo-consistency,consistency.residual_count,1,ok,0,,
qwen-direct-discount-policy-2,discount-policy,qwen-direct,2,demo-oracle,oracle.satisfied,1,ok,false,,
qwen-direct-discount-policy-2,discount-policy,qwen-direct,2,demo-oracle,coverage.statement,1,ok,0.64,,
qwen-direct-discount-policy-2,discount-policy,qwen-direct,2,demo-oracle,tests.count,1,ok,8,,
qwen-direct-discount-policy-2,discount-policy,qwen-direct,2,demo-consistency,consistency.satisfied,1,ok,true,,
qwen-direct-discount-policy-2,discount-policy,qwen-direct,2,demo-consistency,consistency.residual_count,1,ok,0,,
qwen-reviewed-bounded-counter-1,bounded-counter,qwen-reviewed,1,demo-oracle,oracle.satisfied,1,ok,true,,
qwen-reviewed-bounded-counter-1,bounded-counter,qwen-reviewed,1,demo-oracle,coverage.statement,1,ok,0.6,,
qwen-reviewed-bounded-counter-1,bounded-counter,qwen-reviewed,1,demo-oracle,tests.count,1,ok,15,,
qwen-reviewed-bounded-counter-1,bounded-counter,qwen-reviewed,1,demo-consistency,consistency.satisfied,1,ok,false,,
qwen-reviewed-bounded-counter-1,bounded-counter,qwen-reviewed,1,demo-consistency,consistency.residual_count,1,ok,1,,
qwen-reviewed-bounded-counter-2,bounded-counter,qwen-reviewed,2,demo-oracle,oracle.satisfied,1,ok,true,,
qwen-reviewed-bounded-counter-2,bounded-counter,qwen-reviewed,2,demo-oracle,coverage.statement,1,ok,0.56,,
qwen-reviewed-bounded-counter-2,bounded-counter,qwen-reviewed,2,demo-oracle,tests.count,1,ok,7,,
qwen-reviewed-bounded-counter-2,bounded-counter,qwen-reviewed,2,demo-consistency,consistency.satisfied,1,ok,true,,
qwen-reviewed-bounded-counter-2,bounded-counter,qwen-reviewed,2,demo-consistency,consistency.residual_count,1,ok,0,,
qwen-reviewed-library-catalog-1,library-catalog,qwen-reviewed,1,demo-oracle,oracle.satisfied,1,ok,true,,
qwen-reviewed-library-catalog-1,library-catalog,qwen-reviewed,1,demo-oracle,coverage.statement,1,ok,0.93,,
qwen-reviewed-library-catalog-1,library-catalog,qwen-reviewed,1,demo-oracle,tests.count,1,ok,14,,
qwen-reviewed-library-catalog-1,library-catalog,qwen-reviewed,1,demo-consistency,consistency.satisfied,1,ok,true,,
qwen-reviewed-library-catalog-1,library-catalog,qwen-reviewed,1,demo-consistency,consistency.residual_count,1,ok,0,,
qwen-reviewed-library-catalog-2,library-catalog,qwen-reviewed,2,demo-oracle,oracle.satisfied,1,ok,true,,
qwen-reviewed-library-catalog-2,library-catalog,qwen-reviewed,2,demo-oracle,coverage.statement,1,ok,0.89,,
qwen-reviewed-library-catalog-2,library-catalog,qwen-reviewed,2,demo-oracle,tests.count,1,ok,6,,
qwen-reviewed-library-catalog-2,library-catalog,qwen-reviewed,2,demo-consistency,consistency.satisfied,1,ok,false,,
qwen-reviewed-library-catalog-2,library-catalog,qwen-reviewed,2,demo-consistency,consistency.residual_count,1,ok,4,,
qwen-reviewed-temperature-series-1,temperature-series,qwen-reviewed,1,demo-oracle,oracle.satisfied,1,ok,true,,
qwen-reviewed-temperature-series-1,temperature-series,qwen-reviewed,1,demo-oracle,coverage.statement,1,ok,0.85,,
qwen-reviewed-temperature-series-1,temperature-series,qwen-reviewed,1,demo-oracle,tests.count,1,ok,13,,
qwen-reviewed-temperature-series-1,temperature-series,qwen-reviewed,1,demo-consistency,consistency.satisfied,1,ok,true,,
qwen-reviewed-temperature-series-1,temperature-series,qwen-reviewed,1,demo-consistency,consistency.residual_count,1,ok,0,,
qwen-reviewed-temperature-series-2,temperature-series,qwen-reviewed,2,demo-oracle,oracle.satisfied,1,ok,false,,
qwen-reviewed-temperature-series-2,temperature-series,qwen-reviewed,2,demo-oracle,coverage.statement,1,ok,0.81,,
qwen-reviewed-temperature-series-2,temperature-series,qwen-reviewed,2,demo-oracle,tests.count,1,ok,20,,
qwen-reviewed-temperature-series-2,temperature-series,qwen-reviewed,2,demo-consistency,consistency.satisfied,1,ok,true,,
qwen-reviewed-temperature-series-2,temperature-series,qwen-reviewed,2,demo-consistency,consistency.residual_count,1,ok,0,,
qwen-reviewed-route-planner-1,route-planner,qwen-reviewed,1,demo-oracle,oracle.satisfied,1,ok,true,,
qwen-reviewed-route-planner-1,route-planner,qwen-reviewed,1,demo-oracle,coverage.statement,1,ok,0.77,,
qwen-reviewed-route-planner-1,route-planner,qwen-reviewed,1,demo-oracle,tests.count,1,ok,12,,
